,Rank,Name,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG,Height,Weight
419,420,Jason Terry,1410,29.8,4.9,11.1,0.444,1.6,4.3,0.38,2.0,2.3,0.845,1.7,1.8,0.4,2.0,2.3,3.8,1.1,0.2,13.4,187.96,78.017824
420,421,Juwan Howard,1208,30.3,5.4,11.5,0.469,0.0,0.0,0.12,2.5,3.3,0.764,2.0,2.9,1.9,4.2,6.1,2.2,0.7,0.3,13.4,205.74,113.398
421,422,Kendall Gill,966,30.5,5.2,12.1,0.434,0.3,1.1,0.3,2.5,3.4,0.754,1.8,2.6,1.3,2.8,4.1,3.0,1.6,0.4,13.4,195.58,97.975872
422,423,Derek Harper,1199,31.5,5.2,11.2,0.46299999999999997,0.9,2.5,0.354,2.1,2.9,0.745,1.9,2.3,0.6,1.8,2.4,5.5,1.6,0.3,13.4,193.04,93.439952
423,424,Lamar Odom,961,33.4,5.0,10.8,0.46299999999999997,0.7,2.2,0.312,2.6,3.7,0.693,2.3,3.0,1.9,6.5,8.4,3.7,0.9,0.9,13.3,208.28,99.79024
425,426,Manu Ginobili,1057,25.4,4.3,9.7,0.447,1.4,3.8,0.369,3.2,3.9,0.8270000000000001,2.0,2.1,0.6,2.8,3.5,3.8,1.3,0.3,13.3,198.12,95.25432
431,432,Rod Strickland,1094,30.7,5.0,10.9,0.45399999999999996,0.2,0.6,0.282,3.1,4.4,0.721,2.6,1.9,1.1,2.7,3.7,7.3,1.5,0.2,13.2,190.5,83.91452
434,435,Jermaine O'Neal,1010,27.1,5.1,10.9,0.467,0.0,0.1,0.147,3.0,4.2,0.715,1.9,2.9,2.0,5.2,7.2,1.4,0.5,1.8,13.2,210.82,102.511792
435,436,Metta World Peace,991,31.7,4.7,11.4,0.414,1.2,3.4,0.33899999999999997,2.6,3.6,0.715,1.8,2.6,1.2,3.3,4.5,2.7,1.7,0.5,13.2,198.12,110.676448
436,437,Greg Monroe,632,27.7,5.3,10.3,0.514,0.0,0.0,0.059000000000000004,2.6,3.7,0.7040000000000001,1.9,2.2,2.8,5.5,8.3,2.1,1.1,0.6,13.2,210.82,113.398
438,439,Mo Williams,818,29.2,5.0,11.4,0.434,1.3,3.5,0.37799999999999995,1.9,2.2,0.871,2.3,2.5,0.5,2.3,2.8,4.9,0.9,0.1,13.2,185.42,83.91452
440,441,Dion Waiters,419,28.2,5.0,12.2,0.41200000000000003,1.4,4.0,0.34600000000000003,1.7,2.5,0.6940000000000001,1.8,1.9,0.4,2.2,2.6,2.8,0.9,0.3,13.1,193.04,97.52228000000001
441,442,John Stockton,1504,31.8,4.7,9.1,0.515,0.6,1.5,0.384,3.2,3.9,0.826,2.8,2.6,0.6,2.1,2.7,10.5,2.2,0.2,13.1,185.42,79.3786
444,445,Gerald Wilkins,900,29.0,5.3,11.7,0.45,0.5,1.5,0.319,2.0,2.7,0.746,1.9,2.1,1.1,1.9,3.0,3.0,1.0,0.2,13.0,198.12,102.0582
445,446,Zydrunas Ilgauskas,843,27.2,5.0,10.5,0.47600000000000003,0.0,0.1,0.31,3.0,3.8,0.78,1.8,3.3,2.9,4.4,7.3,1.1,0.5,1.6,13.0,220.98,117.93392
447,448,Tom Gugliotta,763,30.9,5.1,11.3,0.451,0.3,1.0,0.284,2.5,3.4,0.757,2.3,2.5,2.1,5.2,7.3,2.8,1.4,0.6,13.0,208.28,108.86208
450,451,Eddy Curry,527,24.9,4.9,9.0,0.545,0.0,0.0,1.0,3.2,4.9,0.642,2.2,3.0,1.8,3.4,5.2,0.5,0.3,0.7,12.9,210.82,129.27372
456,457,Dennis Scott,629,28.6,4.7,11.3,0.41700000000000004,1.9,4.9,0.397,1.5,1.9,0.7929999999999999,1.2,2.0,0.6,2.2,2.8,2.1,0.8,0.3,12.9,203.2,106.59411999999999
458,459,Lionel Simmons,454,29.7,4.9,11.4,0.433,0.1,0.3,0.305,2.9,3.7,0.7709999999999999,2.2,2.4,1.8,4.5,6.2,3.3,1.1,0.8,12.8,200.66,95.25432
459,460,Buck Williams,1307,32.5,4.9,8.9,0.5489999999999999,0.0,0.0,0.161,3.0,4.6,0.664,2.1,3.3,3.5,6.5,10.0,1.3,0.8,0.8,12.8,203.2,102.0582
464,465,Christian Laettner,868,29.7,4.6,9.7,0.48,0.1,0.4,0.261,3.4,4.2,0.82,2.2,3.2,1.9,4.8,6.7,2.6,1.1,0.8,12.8,210.82,111.13004
468,469,Vernon Maxwell,855,28.4,4.6,11.6,0.39799999999999996,1.5,4.6,0.32,2.1,2.9,0.733,1.9,2.1,0.4,2.1,2.6,3.4,1.1,0.2,12.8,193.04,86.18248
469,470,Sasha Danilovic,75,31.1,4.4,10.1,0.439,1.6,4.2,0.379,2.3,3.0,0.789,2.0,2.8,0.5,1.9,2.4,2.0,0.9,0.2,12.8,198.12,90.7184
470,471,Sarunas Marciulionis,363,22.4,4.3,8.6,0.505,0.3,0.9,0.369,3.8,4.9,0.768,2.0,2.7,0.8,1.5,2.3,2.2,1.3,0.1,12.8,195.58,90.7184
471,472,Kenny Smith,736,30.1,4.8,10.0,0.48,0.9,2.3,0.39899999999999997,2.3,2.8,0.8290000000000001,2.2,1.6,0.4,1.6,2.0,5.5,1.0,0.1,12.8,190.5,77.11064
472,473,Thurl Bailey,928,26.8,5.1,10.8,0.473,0.0,0.0,0.114,2.5,3.1,0.812,1.6,2.0,1.4,3.7,5.1,1.4,0.5,1.2,12.8,210.82,112.037224
480,481,Ty Lawson,551,29.2,4.5,9.8,0.46,0.9,2.4,0.359,2.7,3.6,0.77,2.1,1.6,0.6,2.1,2.7,6.0,1.2,0.1,12.7,180.34,88.45044
481,482,Chandler Parsons,440,30.1,4.8,10.5,0.462,1.6,4.2,0.373,1.4,2.0,0.713,1.5,2.0,0.8,3.7,4.5,2.7,0.9,0.3,12.7,205.74,102.965384
483,484,Richard Jefferson,1181,29.0,4.4,9.4,0.46399999999999997,0.9,2.3,0.376,3.0,3.9,0.768,1.5,2.2,0.8,3.2,4.0,2.0,0.7,0.3,12.6,200.66,100.697424
488,489,Jason Kidd,1391,36.0,4.5,11.2,0.4,1.4,4.1,0.349,2.2,2.8,0.785,2.9,1.8,1.3,5.0,6.3,8.7,1.9,0.3,12.6,193.04,94.34713599999999
493,494,Kenny Anderson,858,30.1,4.7,11.1,0.42100000000000004,0.6,1.8,0.34600000000000003,2.6,3.3,0.79,2.1,2.3,0.8,2.3,3.1,6.1,1.5,0.1,12.6,185.42,76.203456
495,496,Rodney Stuckey,651,27.5,4.5,10.6,0.423,0.4,1.4,0.3,3.2,3.9,0.8240000000000001,1.8,2.1,0.6,2.3,2.9,3.6,0.9,0.1,12.6,195.58,92.98635999999999
497,498,Nikola Pekovic,271,24.9,4.8,9.4,0.518,0.0,0.0,0.0,2.9,3.8,0.76,1.5,2.3,3.0,3.7,6.7,0.7,0.5,0.6,12.6,210.82,110.22285600000001
499,500,Reggie Williams,599,26.7,5.0,11.4,0.43700000000000006,0.6,2.1,0.298,1.9,2.5,0.784,1.8,3.2,1.3,2.7,4.0,2.5,1.3,0.7,12.5,201.0,86.0
501,502,Wilson Chandler,676,30.0,4.8,10.9,0.44299999999999995,1.3,3.8,0.341,1.6,2.0,0.77,1.4,2.7,1.1,4.2,5.3,1.8,0.7,0.6,12.5,203.2,99.79024
502,503,Bryant Reeves,395,30.6,5.1,10.7,0.475,0.0,0.1,0.07400000000000001,2.4,3.4,0.703,1.9,3.5,2.2,4.8,6.9,1.6,0.5,0.8,12.5,213.36,124.7378
503,504,Darren Collison,708,29.4,4.6,9.8,0.47100000000000003,0.9,2.3,0.39399999999999996,2.4,2.8,0.853,2.0,1.7,0.5,2.2,2.7,5.0,1.2,0.1,12.5,182.88,72.57472
504,505,John Starks,866,27.2,4.6,11.1,0.41200000000000003,1.4,4.1,0.34,2.0,2.6,0.769,1.8,2.6,0.5,2.0,2.5,3.6,1.1,0.1,12.5,195.58,83.91452
506,507,Andre Miller,1304,30.9,4.6,10.0,0.461,0.1,0.7,0.217,3.1,3.8,0.807,2.4,2.2,1.1,2.6,3.7,6.5,1.2,0.2,12.5,187.96,92.079176
509,510,David Wesley,949,31.9,4.5,10.6,0.424,1.2,3.2,0.368,2.3,3.0,0.7859999999999999,1.9,2.4,0.6,2.0,2.5,4.4,1.3,0.2,12.5,185.42,89.811216
511,512,Michael Beasley,609,22.8,5.1,10.9,0.465,0.5,1.4,0.349,1.8,2.4,0.759,1.7,2.1,1.1,3.6,4.7,1.3,0.6,0.5,12.4,205.74,111.13004
519,520,Ryan Anderson,649,25.8,4.2,10.1,0.42200000000000004,2.0,5.4,0.38,1.8,2.1,0.8540000000000001,0.9,1.9,1.9,3.3,5.3,0.9,0.5,0.3,12.3,208.28,108.86208
521,522,Kenyon Martin,757,30.6,5.1,10.6,0.483,0.1,0.4,0.23399999999999999,2.0,3.2,0.629,1.7,3.3,1.7,5.1,6.8,1.9,1.2,1.1,12.3,205.74,104.32616
526,527,Nikola Mirotic,319,24.2,4.1,9.7,0.423,1.9,5.4,0.359,2.2,2.7,0.8079999999999999,1.2,2.1,0.9,5.0,5.9,1.3,0.8,0.7,12.3,208.28,99.79024
527,528,Todd Day,483,25.3,4.2,10.4,0.406,1.2,3.4,0.345,2.6,3.6,0.7390000000000001,1.5,2.8,1.2,2.2,3.4,1.5,1.1,0.6,12.3,198.12,85.275296
529,530,Terry Porter,1274,27.8,4.3,9.2,0.46299999999999997,1.0,2.6,0.386,2.7,3.2,0.836,2.1,1.7,0.6,2.5,3.0,5.6,1.2,0.1,12.2,190.5,88.45044
533,534,Jordan Crawford,281,24.4,4.6,11.1,0.41100000000000003,1.2,3.7,0.317,1.9,2.3,0.826,1.9,1.6,0.5,2.0,2.5,3.1,0.7,0.1,12.2,193.04,88.45044
535,536,Willie Anderson,555,28.8,5.1,10.7,0.47100000000000003,0.2,0.7,0.266,1.9,2.4,0.7859999999999999,2.1,2.7,1.0,2.8,3.8,3.8,1.1,0.6,12.2,203.2,90.7184
546,547,Kevin Willis,1424,26.9,5.0,10.2,0.48700000000000004,0.0,0.1,0.21100000000000002,2.1,3.0,0.713,1.8,2.9,2.9,5.5,8.4,0.9,0.7,0.5,12.1,213.36,111.13004
547,548,Bonzi Wells,591,25.6,4.8,10.3,0.46,0.4,1.2,0.327,2.2,3.1,0.6970000000000001,2.1,2.6,1.4,3.3,4.6,2.1,1.3,0.3,12.1,195.58,95.25432
548,549,Desmond Mason,643,30.5,4.6,10.2,0.449,0.1,0.4,0.26,2.9,3.9,0.74,1.6,2.2,1.3,3.2,4.5,1.6,0.7,0.4,12.1,195.58,97.52228000000001
551,552,Antonio McDyess,1015,27.6,5.0,10.0,0.49700000000000005,0.0,0.1,0.11699999999999999,2.1,3.1,0.67,1.6,3.0,2.4,5.1,7.5,1.3,0.8,1.1,12.0,205.74,99.79024
558,559,Arvydas Sabonis,470,24.2,4.4,8.9,0.5,0.3,0.9,0.32799999999999996,2.8,3.6,0.7859999999999999,1.8,2.7,1.6,5.7,7.3,2.1,0.8,1.1,12.0,220.98,132.448864
559,560,Emeka Okafor,616,30.9,4.9,9.5,0.512,0.0,0.0,0.0,2.2,3.8,0.586,1.6,2.8,3.2,6.5,9.7,0.8,0.7,1.6,12.0,208.28,114.30518400000001
560,561,Derek Anderson,615,29.2,3.9,9.6,0.408,1.0,3.1,0.341,3.0,3.6,0.853,1.7,2.0,0.7,2.5,3.2,3.4,1.1,0.1,12.0,195.58,88.45044
561,562,Luis Scola,743,25.6,4.9,10.0,0.493,0.1,0.4,0.33899999999999997,2.0,2.6,0.74,1.5,2.7,1.8,4.9,6.7,1.6,0.6,0.3,12.0,205.74,111.13004
562,563,Jabari Brown,19,29.9,3.7,8.9,0.41200000000000003,1.2,3.3,0.371,3.4,4.5,0.753,1.7,1.7,0.2,1.7,1.9,2.1,0.6,0.1,11.9,195.58,97.068688
563,564,Gerald Wallace,832,29.7,4.2,9.0,0.469,0.5,1.6,0.312,3.0,4.2,0.7090000000000001,1.8,2.2,1.4,4.4,5.8,2.1,1.4,0.8,11.9,200.66,97.52228000000001
564,565,Voshon Lenard,565,27.2,4.3,10.4,0.415,1.7,4.3,0.384,1.6,2.1,0.787,1.3,2.1,0.6,2.2,2.8,2.1,0.8,0.2,11.9,193.04,92.98635999999999
565,566,Al Thornton,296,28.0,4.6,10.2,0.452,0.3,0.9,0.293,2.4,3.2,0.747,1.4,2.6,1.3,2.8,4.2,1.2,0.6,0.5,11.9,203.2,99.79024
566,567,Sam Perkins,1286,28.5,4.3,9.3,0.45899999999999996,0.7,1.8,0.36200000000000004,2.7,3.3,0.8109999999999999,1.2,2.5,1.8,4.2,6.0,1.5,0.9,0.7,11.9,205.74,115.66596000000001
568,569,Marcus Thornton,483,23.4,4.4,10.4,0.425,1.5,4.2,0.358,1.6,1.9,0.83,1.0,1.5,0.8,1.9,2.8,1.4,0.8,0.1,11.9,193.04,92.98635999999999
574,575,LaPhonso Ellis,624,28.2,4.6,10.3,0.452,0.4,1.3,0.302,2.2,3.0,0.73,1.6,3.1,2.1,4.3,6.5,1.6,0.7,0.8,11.9,203.2,108.86208
575,576,Walt Williams,708,26.6,4.2,9.9,0.425,1.4,3.6,0.379,2.1,2.8,0.743,1.9,2.9,1.1,2.9,3.9,2.3,0.9,0.6,11.8,203.2,104.32616
576,577,Andrei Kirilenko,797,30.0,3.9,8.3,0.474,0.5,1.5,0.31,3.5,4.6,0.754,1.9,2.0,1.8,3.7,5.5,2.7,1.4,1.8,11.8,205.74,95.25432
577,578,Kevin Duckworth,684,25.5,4.7,10.0,0.46799999999999997,0.0,0.0,0.20800000000000002,2.4,3.3,0.736,1.8,3.2,2.0,3.8,5.8,0.9,0.5,0.5,11.8,213.36,136.0776
578,579,Vlade Divac,1134,29.8,4.6,9.3,0.495,0.1,0.4,0.235,2.5,3.7,0.6920000000000001,2.2,3.2,2.5,5.7,8.2,3.1,1.1,1.4,11.8,215.9,117.93392
589,590,Billy Owens,600,29.4,4.8,9.9,0.48100000000000004,0.1,0.5,0.29100000000000004,2.0,3.2,0.629,2.2,2.9,2.4,4.3,6.7,2.8,0.9,0.5,11.7,205.74,102.0582
591,592,Dell Curry,1083,21.7,4.7,10.3,0.457,1.1,2.9,0.402,1.1,1.4,0.843,1.2,1.7,0.6,1.9,2.4,1.8,0.9,0.2,11.7,195.58,92.98635999999999
602,603,Jeremy Lin,480,25.5,3.9,9.1,0.433,0.9,2.7,0.342,2.8,3.5,0.809,2.3,2.2,0.4,2.4,2.8,4.3,1.1,0.4,11.6,190.5,90.7184
603,604,Toni Kukoc,846,26.3,4.3,9.6,0.447,0.9,2.6,0.335,2.1,2.9,0.7290000000000001,1.8,1.7,1.2,3.0,4.2,3.7,1.0,0.3,11.6,210.82,105.23334399999999
608,609,Andrew Bynum,418,25.6,4.6,8.2,0.556,0.0,0.0,0.111,2.4,3.4,0.69,1.5,2.5,2.4,5.3,7.7,1.2,0.3,1.6,11.5,213.36,124.7378
612,613,Bobby Jones,774,26.1,4.4,8.0,0.55,0.0,0.0,0.0,2.7,3.5,0.78,1.8,2.7,1.7,3.8,5.5,2.4,1.4,1.3,11.5,200.66,97.52228000000001
615,616,Matt Harpring,665,26.4,4.4,9.1,0.48100000000000004,0.2,0.7,0.33299999999999996,2.5,3.4,0.753,1.5,2.6,1.9,3.1,5.1,1.4,0.7,0.2,11.5,200.66,104.779752
619,620,Tim Thomas,824,25.9,4.2,9.6,0.43700000000000006,1.2,3.2,0.369,1.9,2.5,0.758,1.5,2.7,1.0,3.1,4.1,1.5,0.7,0.4,11.5,208.28,104.32616
624,625,Dan Majerle,955,31.6,4.1,9.6,0.431,1.4,4.0,0.358,1.7,2.4,0.741,1.2,2.0,1.2,3.3,4.5,2.9,1.3,0.4,11.4,198.12,99.79024
625,626,Benoit Benjamin,807,27.2,4.4,9.0,0.49700000000000005,0.0,0.0,0.048,2.5,3.5,0.721,2.3,2.8,1.8,5.7,7.5,1.3,0.6,2.0,11.4,213.36,113.398
627,628,Nick Young,720,22.8,4.0,9.6,0.418,1.4,3.8,0.376,1.9,2.3,0.836,1.0,1.8,0.4,1.6,2.0,1.0,0.5,0.2,11.4,198.12,90.7184
631,632,Kenneth Faried,478,24.5,4.6,8.4,0.546,0.0,0.1,0.222,2.2,3.3,0.654,1.3,2.5,3.1,5.1,8.1,1.0,0.7,0.8,11.4,203.2,103.418976
638,639,Jameer Nelson,878,27.9,4.3,9.9,0.436,1.3,3.6,0.368,1.4,1.7,0.81,2.1,2.5,0.5,2.5,3.0,5.1,0.9,0.1,11.3,182.88,86.18248
644,645,Lamond Murray,736,25.1,4.3,9.9,0.43,0.7,2.0,0.36,2.0,2.7,0.759,1.6,2.0,1.3,2.8,4.1,1.3,0.9,0.4,11.3,200.66,107.047712
645,646,Doug Christie,827,31.5,3.9,9.2,0.426,1.0,2.7,0.354,2.4,3.0,0.821,2.1,2.5,1.0,3.1,4.1,3.6,1.9,0.5,11.2,198.12,92.98635999999999
648,649,Mike Dunleavy,986,27.7,4.0,9.1,0.441,1.3,3.5,0.377,1.9,2.4,0.8029999999999999,1.4,2.0,0.7,3.6,4.3,2.2,0.7,0.3,11.2,205.74,100.243832
649,650,Brad Miller,868,28.3,4.0,8.3,0.48,0.2,0.7,0.33,3.0,3.8,0.804,1.6,2.7,2.0,5.2,7.1,2.8,0.7,0.7,11.2,210.82,113.398
650,651,Donyell Marshall,957,26.2,4.3,9.8,0.435,0.9,2.7,0.35,1.7,2.3,0.731,1.4,2.3,2.0,4.7,6.7,1.4,0.8,0.9,11.2,205.74,104.32616
653,654,Chris Mills,568,30.4,4.2,9.8,0.43200000000000005,0.8,2.2,0.35100000000000003,2.0,2.4,0.8170000000000001,1.3,2.7,1.4,3.6,4.9,1.9,0.7,0.4,11.2,200.66,97.975872
654,655,Gerald Henderson,535,25.9,4.2,9.6,0.44,0.5,1.4,0.327,2.3,2.9,0.7929999999999999,1.2,1.7,0.6,2.6,3.2,1.9,0.7,0.3,11.2,195.58,97.52228000000001
656,657,T.J. Ford,429,27.7,4.3,9.8,0.433,0.3,1.0,0.289,2.4,2.9,0.815,2.4,2.3,0.7,2.4,3.1,5.8,1.2,0.1,11.2,182.88,74.84268
657,658,Raymond Felton,971,29.7,4.2,10.3,0.41200000000000003,1.0,2.9,0.32899999999999996,1.8,2.2,0.79,2.1,1.9,0.6,2.4,3.0,5.2,1.2,0.2,11.2,185.42,89.811216
658,659,Wesley Person,733,28.3,4.3,9.3,0.457,1.6,3.8,0.418,1.1,1.4,0.778,0.9,1.3,0.6,2.7,3.3,1.7,0.8,0.3,11.2,198.12,88.45044
659,660,Chris Kaman,735,26.7,4.7,9.6,0.489,0.0,0.0,0.042,1.8,2.5,0.743,2.1,2.7,2.0,5.6,7.6,1.3,0.4,1.3,11.2,213.36,121.562656
661,662,Horace Grant,1165,33.2,4.7,9.2,0.509,0.0,0.1,0.063,1.8,2.6,0.6920000000000001,1.1,2.4,3.0,5.1,8.1,2.2,1.0,1.0,11.2,208.28,111.13004
665,666,Corliss Williamson,822,22.8,4.4,8.9,0.49,0.0,0.1,0.136,2.4,3.3,0.7140000000000001,1.6,2.7,1.5,2.4,3.9,1.2,0.6,0.3,11.1,200.66,111.13004
666,667,Dee Brown,608,27.7,4.2,9.6,0.436,1.0,2.8,0.35700000000000004,1.8,2.1,0.825,1.5,2.1,0.5,2.1,2.6,3.7,1.3,0.3,11.1,187.96,87.089664
669,670,Pooh Richardson,639,30.4,4.8,10.7,0.444,0.6,1.7,0.32899999999999996,1.0,1.5,0.652,1.8,1.8,0.7,2.1,2.8,6.5,1.3,0.2,11.1,185.42,81.64656
670,671,Tayshaun Prince,1017,31.0,4.5,9.9,0.455,0.6,1.5,0.36700000000000005,1.5,2.0,0.7559999999999999,1.0,1.2,1.1,3.2,4.3,2.4,0.6,0.5,11.1,205.74,97.52228000000001
675,676,Tony Wroten,145,21.2,4.0,9.6,0.413,0.6,2.5,0.231,2.6,3.9,0.647,2.6,1.8,0.7,1.8,2.5,3.0,0.9,0.2,11.1,198.12,94.34713599999999
679,680,Hedo Turkoglu,997,26.8,3.9,9.1,0.426,1.2,3.3,0.384,2.1,2.7,0.784,1.6,2.4,0.6,3.3,4.0,2.8,0.8,0.3,11.1,203.2,99.79024
681,682,Bobby Phills,467,28.7,4.2,9.5,0.44299999999999995,0.7,1.9,0.39,1.9,2.6,0.738,1.5,2.4,0.9,2.3,3.1,2.7,1.3,0.3,11.0,195.58,99.79024
684,685,Hot Rod Williams,887,29.7,4.2,8.7,0.48,0.0,0.0,0.105,2.7,3.7,0.726,1.4,2.5,2.3,4.4,6.8,1.8,0.8,1.6,11.0,210.82,111.13004
689,690,Nate Robinson,618,22.5,4.0,9.4,0.423,1.3,3.6,0.36,1.7,2.2,0.7959999999999999,1.4,2.4,0.6,1.7,2.3,3.0,0.9,0.1,11.0,175.26,81.64656
690,691,Sherman Douglas,765,27.6,4.4,9.0,0.484,0.2,0.8,0.267,2.1,3.1,0.6779999999999999,2.3,2.1,0.7,1.5,2.2,5.9,1.0,0.1,11.0,185.42,88.45044
692,693,Johnny Newman,1159,24.5,3.8,8.3,0.461,0.5,1.5,0.336,2.8,3.4,0.81,1.4,2.8,0.8,1.4,2.2,1.5,0.9,0.2,11.0,200.66,90.7184
693,694,Emmanuel Mudiay,300,23.9,4.1,10.2,0.401,0.9,2.9,0.32299999999999995,1.9,2.6,0.7440000000000001,2.2,1.6,0.5,2.5,2.9,3.8,0.7,0.3,11.0,195.58,90.7184
694,695,Bison Dele,413,24.2,4.5,8.5,0.528,0.0,0.0,0.14300000000000002,2.0,2.9,0.691,2.0,3.1,2.1,4.1,6.2,1.1,0.8,0.9,11.0,210.82,117.93392
698,699,Derrick McKey,937,29.1,4.2,8.6,0.486,0.2,0.7,0.316,2.4,3.1,0.779,1.8,2.9,1.6,3.1,4.7,2.4,1.1,0.7,11.0,205.74,92.98635999999999
699,700,Chris Morris,747,25.1,4.2,9.6,0.441,0.7,2.2,0.306,1.9,2.5,0.7390000000000001,1.6,2.3,2.0,2.7,4.7,1.6,1.2,0.7,11.0,203.2,99.79024
700,701,Drew Gooden,790,25.5,4.3,9.4,0.462,0.1,0.4,0.257,2.2,2.8,0.76,1.5,2.5,2.4,4.7,7.1,1.1,0.7,0.6,11.0,208.28,104.32616
701,702,Micheal Williams,414,25.1,3.6,7.7,0.46399999999999997,0.1,0.5,0.22699999999999998,3.7,4.3,0.868,2.3,2.6,0.7,1.8,2.5,5.8,1.7,0.2,10.9,187.96,79.3786
703,704,Anthony Mason,882,34.7,4.1,8.0,0.509,0.0,0.0,0.16699999999999998,2.8,4.0,0.7090000000000001,1.8,2.7,2.2,6.1,8.3,3.4,0.7,0.3,10.9,203.2,113.398
704,705,Don MacLean,319,20.9,4.1,9.1,0.455,0.2,0.6,0.284,2.5,3.3,0.765,1.2,1.9,1.1,2.7,3.8,1.3,0.4,0.2,10.9,208.28,106.59411999999999
706,707,Rodney Rogers,866,25.3,4.2,9.2,0.451,0.8,2.3,0.34700000000000003,1.8,2.6,0.69,1.9,3.1,1.5,3.0,4.5,2.0,1.0,0.5,10.9,200.66,115.66596000000001
708,709,Juan Carlos Navarro,82,25.8,3.8,9.3,0.402,1.9,5.3,0.361,1.5,1.8,0.8490000000000001,1.6,1.1,0.4,2.1,2.6,2.2,0.6,0.0,10.9,190.5,77.11064
709,710,Kevin Edwards,604,25.4,4.4,10.4,0.423,0.3,0.9,0.335,1.9,2.3,0.8029999999999999,1.9,1.7,0.9,1.9,2.7,2.7,1.4,0.3,10.9,190.5,95.25432
710,711,Kirk Hinrich,879,30.7,4.0,9.7,0.41100000000000003,1.3,3.6,0.375,1.6,2.0,0.8,1.8,2.8,0.4,2.6,2.9,4.8,1.1,0.3,10.9,190.5,86.18248
714,715,Joe Smith,1030,26.2,4.2,9.2,0.455,0.0,0.1,0.23800000000000002,2.5,3.1,0.79,1.3,2.9,2.4,4.0,6.4,1.0,0.6,0.8,10.9,208.28,102.0582
722,723,Ledell Eackles,441,20.2,4.1,9.2,0.445,0.3,0.9,0.336,2.3,3.0,0.767,1.4,1.8,0.8,1.4,2.2,1.7,0.6,0.1,10.8,195.58,104.779752
724,725,Herb Williams,1102,25.8,4.6,9.8,0.467,0.0,0.1,0.095,1.7,2.4,0.696,1.7,2.6,1.5,4.4,5.9,1.7,0.5,1.5,10.8,210.82,117.93392
730,731,Carl Landry,513,22.5,4.1,7.6,0.535,0.0,0.1,0.3,2.7,3.4,0.785,1.2,2.4,1.9,3.0,4.9,0.7,0.4,0.4,10.8,205.74,112.490816
733,734,Jarrett Jack,867,27.8,3.9,8.9,0.44,0.7,2.1,0.34299999999999997,2.3,2.7,0.855,2.0,1.8,0.3,2.5,2.9,4.6,0.8,0.1,10.8,190.5,91.625584
734,735,Troy Murphy,729,27.3,3.9,8.8,0.445,0.8,2.2,0.38799999999999996,2.1,2.7,0.785,1.2,2.6,1.9,5.9,7.8,1.5,0.7,0.4,10.8,210.82,111.13004
735,736,Blue Edwards,704,26.1,4.3,9.0,0.475,0.4,1.3,0.335,1.8,2.3,0.779,1.7,2.7,1.0,2.4,3.4,2.0,1.0,0.4,10.8,193.04,103.418976
737,738,Arron Afflalo,762,27.3,3.9,8.7,0.45,1.1,2.9,0.386,1.8,2.2,0.825,1.1,1.9,0.4,2.4,2.9,1.8,0.4,0.2,10.8,195.58,97.52228000000001
738,739,Devin Harris,985,24.3,3.5,8.2,0.43200000000000005,0.8,2.6,0.325,2.8,3.6,0.7959999999999999,1.7,2.2,0.3,1.9,2.2,3.9,1.0,0.2,10.8,190.5,83.91452
741,742,Jared Sullinger,269,24.3,4.4,10.0,0.436,0.5,1.9,0.272,1.5,2.1,0.723,1.2,2.9,2.5,4.9,7.5,1.8,0.7,0.6,10.8,205.74,117.93392
746,747,Morris Peterson,711,27.2,3.9,9.2,0.418,1.4,3.8,0.373,1.6,2.0,0.773,1.0,2.3,0.8,2.7,3.5,1.5,0.9,0.2,10.7,200.66,98.88305600000001
749,750,Ruben Patterson,649,24.6,4.1,8.0,0.517,0.1,0.3,0.179,2.4,3.8,0.6409999999999999,1.8,2.2,2.0,2.2,4.2,1.8,1.2,0.4,10.7,198.12,102.965384
755,756,Mike Miller,1032,26.9,3.9,8.5,0.45899999999999996,1.5,3.8,0.40700000000000003,1.3,1.7,0.769,1.5,2.0,0.6,3.6,4.2,2.6,0.6,0.2,10.6,203.2,98.88305600000001
757,758,Leandro Barbosa,850,21.6,4.0,8.7,0.45899999999999996,1.2,3.0,0.387,1.5,1.8,0.821,1.2,1.9,0.4,1.6,2.0,2.1,0.8,0.1,10.6,190.5,79.83219199999998
764,765,Terry Mills,678,24.2,4.2,9.2,0.457,0.8,2.0,0.384,1.4,1.8,0.7809999999999999,1.3,2.8,1.5,3.9,5.4,1.3,0.6,0.4,10.6,208.28,113.398
769,770,Andres Nocioni,514,23.4,3.8,8.7,0.431,1.1,3.1,0.373,1.9,2.3,0.799,1.4,2.7,0.7,3.8,4.5,1.2,0.4,0.4,10.5,200.66,102.0582
774,775,Brian Grant,756,28.3,4.1,8.4,0.49,0.0,0.0,0.214,2.3,3.1,0.746,1.6,3.2,2.4,5.0,7.4,1.2,0.6,0.7,10.5,205.74,115.212368
775,776,Jason Williams,788,29.4,3.9,9.8,0.39799999999999996,1.6,4.8,0.327,1.1,1.4,0.813,2.1,1.4,0.2,2.1,2.3,5.9,1.2,0.1,10.5,185.42,86.18248
